date,branch,revenue,transactions,complaints,atm_uptime_percent,staff_count,fraud_flags,revenue_change_pct,alert_summary
2030-10-28,Branch_2,136405.65,4304,43,92.06,26,0,136.75,Spike in customer complaints
2030-11-04,Branch_2,146643.28,4592,35,97.97,41,0,7.51,Spike in customer complaints
2030-11-11,Branch_2,127807.74,4474,36,95.7,17,0,-12.84,Spike in customer complaints
2030-11-18,Branch_2,108970.35,4863,15,96.26,11,0,-14.74,No significant issues
2030-11-25,Branch_2,125935.75,1820,8,92.16,18,0,15.57,No significant issues
2030-12-02,Branch_2,77778.45,3928,48,97.79,47,0,-38.24,Significant revenue drop; Spike in customer complaints
2030-12-09,Branch_2,95475.55,1010,45,91.76,21,0,22.75,Spike in customer complaints; ATM downtime increased
2030-12-16,Branch_2,125179.15,1754,12,94.35,40,0,31.11,No significant issues
2030-12-23,Branch_2,104063.98,4577,37,90.01,10,0,-16.87,Spike in customer complaints; ATM downtime increased
2030-12-30,Branch_2,129475.2,4803,17,99.86,15,1,24.42,Potential fraud detected
2031-01-06,Branch_2,84719.87,4571,14,99.23,16,0,-34.57,Significant revenue drop
2031-01-13,Branch_2,106755.46,2027,33,95.06,16,0,26.01,Spike in customer complaints
2031-01-20,Branch_2,140301.23,4329,28,93.17,25,0,31.42,No significant issues
2031-01-27,Branch_2,70617.52,4033,0,96.23,34,0,-49.67,Significant revenue drop
2031-02-03,Branch_2,143135.33,2313,34,97.02,47,0,102.69,Spike in customer complaints
2031-02-10,Branch_2,120973.57,4866,7,93.15,36,0,-15.48,No significant issues
2031-02-17,Branch_2,90676.73,1410,32,98.16,29,0,-25.04,Significant revenue drop; Spike in customer complaints
2031-02-24,Branch_2,52825.15,3809,21,94.62,29,0,-41.74,Significant revenue drop
2031-03-03,Branch_2,103266.19,3286,48,95.66,39,0,95.49,Spike in customer complaints
2031-03-10,Branch_2,102125.62,1334,23,93.36,47,0,-1.1,No significant issues
2031-03-17,Branch_2,132200.38,1211,1,95.51,15,0,29.45,No significant issues
2031-03-24,Branch_2,115632.76,2953,22,92.71,33,0,-12.53,No significant issues
2031-03-31,Branch_2,63177.71,3268,14,99.21,22,0,-45.36,Significant revenue drop
2031-04-07,Branch_2,125019.07,2695,39,95.24,20,0,97.88,Spike in customer complaints
2031-04-14,Branch_2,144858.74,2923,19,89.88,31,1,15.87,ATM downtime increased; Potential fraud detected
2031-04-21,Branch_2,129713.26,3723,41,93.88,22,0,-10.46,Spike in customer complaints
2031-04-28,Branch_2,100504.8,3119,16,98.07,46,0,-22.52,Significant revenue drop
2031-05-05,Branch_2,51265.05,2049,26,89.42,26,0,-48.99,Significant revenue drop; ATM downtime increased
2031-05-12,Branch_2,59715.6,3048,1,93.24,27,0,16.48,No significant issues
2031-05-19,Branch_2,106043.61,2269,24,93.02,47,1,77.58,Potential fraud detected
2031-05-26,Branch_2,119729.55,1287,31,95.27,24,0,12.91,Spike in customer complaints
2031-06-02,Branch_2,121615.66,2668,49,95.42,32,0,1.58,Spike in customer complaints
2031-06-09,Branch_2,73148.54,4358,13,91.01,44,0,-39.85,Significant revenue drop; ATM downtime increased
2031-06-16,Branch_2,62480.64,1903,48,94.17,12,0,-14.58,Spike in customer complaints
2031-06-23,Branch_2,83548.3,5000,12,95.01,28,1,33.72,Potential fraud detected
2031-06-30,Branch_2,108275.16,1394,15,93.09,43,1,29.6,Potential fraud detected
2031-07-07,Branch_2,128003.83,1889,14,96.0,50,0,18.22,No significant issues
2031-07-14,Branch_2,115803.68,4827,40,91.19,15,1,-9.53,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2031-07-21,Branch_2,109771.82,2494,19,91.64,20,0,-5.21,ATM downtime increased
2031-07-28,Branch_2,59687.47,4862,3,96.18,21,0,-45.63,Significant revenue drop
2031-08-04,Branch_2,92563.16,2539,9,97.8,20,1,55.08,Potential fraud detected
2031-08-11,Branch_2,89582.48,1449,39,93.77,24,0,-3.22,Spike in customer complaints
2031-08-18,Branch_2,94420.42,2644,28,92.42,42,1,5.4,Potential fraud detected
2031-08-25,Branch_2,83368.15,1310,29,96.4,24,0,-11.71,No significant issues
2031-09-01,Branch_2,145282.82,2805,45,98.19,28,0,74.27,Spike in customer complaints
2031-09-08,Branch_2,52112.57,1430,28,96.0,11,0,-64.13,Significant revenue drop
2031-09-15,Branch_2,127303.16,4895,36,93.45,50,0,144.28,Spike in customer complaints
2031-09-22,Branch_2,143117.58,4261,3,96.48,16,1,12.42,Potential fraud detected
2031-09-29,Branch_2,135590.91,1067,31,95.21,36,0,-5.26,Spike in customer complaints
2031-10-06,Branch_2,137307.12,3552,46,94.11,13,0,1.27,Spike in customer complaints
2031-10-13,Branch_2,108001.51,3018,49,92.27,42,0,-21.34,Significant revenue drop; Spike in customer complaints
2031-10-20,Branch_2,86815.15,1572,36,97.68,25,0,-19.62,Spike in customer complaints
2031-10-27,Branch_2,107610.15,1246,15,95.56,47,0,23.95,No significant issues
2031-11-03,Branch_2,105419.13,3322,48,91.24,21,0,-2.04,Spike in customer complaints; ATM downtime increased
2031-11-10,Branch_2,99728.51,1620,24,90.98,27,0,-5.4,ATM downtime increased
2031-11-17,Branch_2,120096.76,2820,25,97.79,48,0,20.42,No significant issues
2031-11-24,Branch_2,56919.51,4624,24,97.0,17,0,-52.61,Significant revenue drop
2031-12-01,Branch_2,118615.85,3962,31,97.98,39,0,108.39,Spike in customer complaints
2031-12-08,Branch_2,54470.39,1009,27,90.36,16,0,-54.08,Significant revenue drop; ATM downtime increased
2031-12-15,Branch_2,130830.32,4546,23,94.67,40,0,140.19,No significant issues
2031-12-22,Branch_2,73120.91,1969,0,93.9,47,0,-44.11,Significant revenue drop
2031-12-29,Branch_2,141431.45,3698,29,92.32,50,1,93.42,Potential fraud detected
2032-01-05,Branch_2,137370.26,2393,16,89.25,11,1,-2.87,ATM downtime increased; Potential fraud detected
2032-01-12,Branch_2,144913.17,3592,37,93.31,11,1,5.49,Spike in customer complaints; Potential fraud detected
2032-01-19,Branch_2,130080.59,4882,28,96.43,36,0,-10.24,No significant issues
2032-01-26,Branch_2,138458.85,1085,9,95.73,23,0,6.44,No significant issues
2032-02-02,Branch_2,91554.03,3424,20,94.48,50,0,-33.88,Significant revenue drop
2032-02-09,Branch_2,122885.66,2817,42,91.84,43,0,34.22,Spike in customer complaints; ATM downtime increased
2032-02-16,Branch_2,50812.49,3715,46,89.58,42,1,-58.65,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2032-02-23,Branch_2,86208.68,2747,25,98.11,47,0,69.66,No significant issues
2032-03-01,Branch_2,120619.55,1039,28,89.97,43,0,39.92,ATM downtime increased
2032-03-08,Branch_2,136937.99,2281,35,95.24,46,0,13.53,Spike in customer complaints
2032-03-15,Branch_2,56492.14,2592,17,97.46,49,0,-58.75,Significant revenue drop
2032-03-22,Branch_2,86936.15,2419,34,94.98,44,0,53.89,Spike in customer complaints
2032-03-29,Branch_2,94824.34,2094,6,97.77,41,0,9.07,No significant issues
2032-04-05,Branch_2,55785.5,4180,4,91.09,38,0,-41.17,Significant revenue drop; ATM downtime increased
2032-04-12,Branch_2,131926.02,3795,14,90.42,11,0,136.49,ATM downtime increased
2032-04-19,Branch_2,99194.52,2877,6,96.78,42,0,-24.81,Significant revenue drop
2032-04-26,Branch_2,81843.17,1715,6,99.01,43,0,-17.49,No significant issues
2032-05-03,Branch_2,58203.8,4800,25,97.4,41,0,-28.88,Significant revenue drop
2032-05-10,Branch_2,71896.04,3055,31,95.53,26,0,23.52,Spike in customer complaints
2032-05-17,Branch_2,105145.72,4252,17,92.66,38,0,46.25,No significant issues
2032-05-24,Branch_2,59811.84,3825,12,96.11,34,0,-43.12,Significant revenue drop
2032-05-31,Branch_2,68858.43,4244,50,98.8,26,0,15.13,Spike in customer complaints
2032-06-07,Branch_2,128203.55,3930,3,99.76,16,0,86.18,No significant issues
2032-06-14,Branch_2,110402.34,2961,33,98.41,47,0,-13.89,Spike in customer complaints
2032-06-21,Branch_2,62472.17,3475,12,89.09,21,0,-43.41,Significant revenue drop; ATM downtime increased
2032-06-28,Branch_2,138775.73,3245,13,98.72,30,0,122.14,No significant issues
2032-07-05,Branch_2,141338.71,3068,8,93.49,44,0,1.85,No significant issues
2032-07-12,Branch_2,129863.31,2711,7,90.17,48,1,-8.12,ATM downtime increased; Potential fraud detected
2032-07-19,Branch_2,104069.22,4463,35,92.27,24,0,-19.86,Spike in customer complaints
2032-07-26,Branch_2,139622.29,4111,47,96.6,40,0,34.16,Spike in customer complaints
2032-08-02,Branch_2,68925.63,4926,27,89.84,12,0,-50.63,Significant revenue drop; ATM downtime increased
2032-08-09,Branch_2,69287.73,2492,7,91.87,38,0,0.53,ATM downtime increased
2032-08-16,Branch_2,57025.96,2532,32,98.38,48,0,-17.7,Spike in customer complaints
2032-08-23,Branch_2,86131.75,3330,11,98.4,29,0,51.04,No significant issues
2032-08-30,Branch_2,126553.98,3346,38,97.2,29,0,46.93,Spike in customer complaints
2032-09-06,Branch_2,116937.42,2770,35,95.15,21,0,-7.6,Spike in customer complaints
2032-09-13,Branch_2,90393.93,3782,34,92.91,38,0,-22.7,Significant revenue drop; Spike in customer complaints
2032-09-20,Branch_2,97669.04,1940,39,89.2,26,0,8.05,Spike in customer complaints; ATM downtime increased
2032-09-27,Branch_2,67041.9,2911,37,97.52,22,0,-31.36,Significant revenue drop; Spike in customer complaints
2032-10-04,Branch_2,97321.07,3575,5,95.04,19,0,45.16,No significant issues
2032-10-11,Branch_2,105975.67,1706,5,93.5,40,0,8.89,No significant issues
2032-10-18,Branch_2,145782.47,2713,30,99.5,11,0,37.56,No significant issues
2032-10-25,Branch_2,138650.16,4641,46,99.27,22,0,-4.89,Spike in customer complaints
2032-11-01,Branch_2,82715.09,2197,43,91.07,21,0,-40.34,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-11-08,Branch_2,65252.33,2244,32,94.23,17,0,-21.11,Significant revenue drop; Spike in customer complaints
2032-11-15,Branch_2,99289.02,4191,40,99.91,20,0,52.16,Spike in customer complaints
2032-11-22,Branch_2,133745.06,1237,28,92.34,32,0,34.7,No significant issues
2032-11-29,Branch_2,145694.03,2304,34,93.13,25,0,8.93,Spike in customer complaints
2032-12-06,Branch_2,88063.67,4934,11,96.4,26,0,-39.56,Significant revenue drop
2032-12-13,Branch_2,139449.61,2780,39,91.31,50,0,58.35,Spike in customer complaints; ATM downtime increased
2032-12-20,Branch_2,104004.51,2439,22,89.27,36,0,-25.42,Significant revenue drop; ATM downtime increased
2032-12-27,Branch_2,124179.36,1045,22,93.53,37,0,19.4,No significant issues
2033-01-03,Branch_2,128056.26,1221,23,96.18,12,0,3.12,No significant issues
2033-01-10,Branch_2,98511.09,3822,30,93.59,39,0,-23.07,Significant revenue drop
2033-01-17,Branch_2,101501.18,4870,45,90.92,42,0,3.04,Spike in customer complaints; ATM downtime increased
2033-01-24,Branch_2,69274.02,1443,25,93.35,25,0,-31.75,Significant revenue drop
2033-01-31,Branch_2,78038.28,2277,31,89.82,45,0,12.65,Spike in customer complaints; ATM downtime increased
2033-02-07,Branch_2,67641.0,1608,19,95.87,26,0,-13.32,No significant issues
2033-02-14,Branch_2,81722.84,2928,43,89.53,50,0,20.82,Spike in customer complaints; ATM downtime increased
2033-02-21,Branch_2,141189.31,1544,1,92.36,35,0,72.77,No significant issues
2033-02-28,Branch_2,65024.26,3112,6,98.98,29,0,-53.95,Significant revenue drop
2033-03-07,Branch_2,88028.86,2997,1,93.84,24,1,35.38,Potential fraud detected
2033-03-14,Branch_2,74915.32,2016,46,98.38,29,0,-14.9,Spike in customer complaints
2033-03-21,Branch_2,99599.6,3045,49,94.14,20,0,32.95,Spike in customer complaints
2033-03-28,Branch_2,52557.53,4154,42,90.26,38,0,-47.23,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2033-04-04,Branch_2,72123.65,1187,4,92.61,43,1,37.23,Potential fraud detected
2033-04-11,Branch_2,95603.54,2609,0,94.62,25,0,32.56,No significant issues
2033-04-18,Branch_2,121489.49,1492,48,93.62,39,1,27.08,Spike in customer complaints; Potential fraud detected
2033-04-25,Branch_2,130933.96,1855,33,89.87,38,0,7.77,Spike in customer complaints; ATM downtime increased
2033-05-02,Branch_2,72062.52,2942,21,96.72,44,1,-44.96,Significant revenue drop; Potential fraud detected
2033-05-09,Branch_2,131788.13,3017,33,95.48,31,0,82.88,Spike in customer complaints
2033-05-16,Branch_2,132347.85,3863,49,92.1,46,0,0.42,Spike in customer complaints
2033-05-23,Branch_2,107631.52,4012,48,98.48,11,0,-18.68,Spike in customer complaints
2033-05-30,Branch_2,106649.05,2749,43,91.05,28,0,-0.91,Spike in customer complaints; ATM downtime increased
2033-06-06,Branch_2,80678.22,4307,19,98.42,33,0,-24.35,Significant revenue drop
2033-06-13,Branch_2,121138.85,3730,31,99.83,49,0,50.15,Spike in customer complaints
2033-06-20,Branch_2,98320.06,4883,31,95.32,37,0,-18.84,Spike in customer complaints
2033-06-27,Branch_2,77177.74,1603,19,92.93,29,0,-21.5,Significant revenue drop
2033-07-04,Branch_2,145891.96,3713,9,97.31,43,0,89.03,No significant issues
2033-07-11,Branch_2,86292.71,4827,31,93.39,13,0,-40.85,Significant revenue drop; Spike in customer complaints
2033-07-18,Branch_2,51901.01,4503,25,90.21,31,0,-39.85,Significant revenue drop; ATM downtime increased
2033-07-25,Branch_2,62048.48,4167,42,90.53,24,0,19.55,Spike in customer complaints; ATM downtime increased
2033-08-01,Branch_2,60645.59,4008,4,99.49,47,0,-2.26,No significant issues
2033-08-08,Branch_2,140194.96,4165,44,92.21,13,1,131.17,Spike in customer complaints; Potential fraud detected
2033-08-15,Branch_2,138703.75,3093,16,90.78,23,0,-1.06,ATM downtime increased
2033-08-22,Branch_2,118587.53,3780,36,97.48,42,0,-14.5,Spike in customer complaints
2033-08-29,Branch_2,82438.52,2777,14,90.69,38,0,-30.48,Significant revenue drop; ATM downtime increased
2033-09-05,Branch_2,139752.01,2555,5,93.12,18,0,69.52,No significant issues
2033-09-12,Branch_2,102681.28,4953,50,99.79,50,0,-26.53,Significant revenue drop; Spike in customer complaints
2033-09-19,Branch_2,133960.63,1164,26,89.94,50,0,30.46,ATM downtime increased
2033-09-26,Branch_2,86644.36,3480,1,91.04,36,0,-35.32,Significant revenue drop; ATM downtime increased
2033-10-03,Branch_2,84296.4,2609,50,97.18,17,0,-2.71,Spike in customer complaints
2033-10-10,Branch_2,98088.46,2138,30,99.66,38,0,16.36,No significant issues
2033-10-17,Branch_2,107765.95,1558,38,99.41,46,0,9.87,Spike in customer complaints
2033-10-24,Branch_2,138202.93,2003,15,96.85,34,0,28.24,No significant issues
2033-10-31,Branch_2,113293.49,2468,30,89.64,14,0,-18.02,ATM downtime increased
2033-11-07,Branch_2,109879.44,3931,45,92.15,50,0,-3.01,Spike in customer complaints
2033-11-14,Branch_2,107856.39,1457,10,97.89,42,0,-1.84,No significant issues
2033-11-21,Branch_2,92051.63,3542,0,93.83,23,0,-14.65,No significant issues
2033-11-28,Branch_2,81201.4,4607,8,98.58,20,1,-11.79,Potential fraud detected
2033-12-05,Branch_2,88203.05,4944,47,91.01,46,0,8.62,Spike in customer complaints; ATM downtime increased
2033-12-12,Branch_2,148988.38,4212,50,99.45,18,0,68.92,Spike in customer complaints
2024-01-01,Branch_3,102854.55,1671,34,98.96,15,0,7.25,Spike in customer complaints
2024-01-08,Branch_3,149996.32,1159,40,95.67,50,1,45.83,Spike in customer complaints; Potential fraud detected
2024-01-15,Branch_3,80348.56,4863,1,99.39,25,0,-46.43,Significant revenue drop
2024-01-22,Branch_3,117788.11,4145,1,93.4,13,0,46.6,No significant issues
2024-01-29,Branch_3,107164.1,1352,48,99.46,48,1,-9.02,Spike in customer complaints; Potential fraud detected
2024-02-05,Branch_3,149393.87,2931,20,93.05,45,0,39.41,No significant issues
2024-02-12,Branch_3,136674.85,1564,6,97.19,26,0,-8.51,No significant issues
2024-02-19,Branch_3,88514.15,1273,42,93.1,43,0,-35.24,Significant revenue drop; Spike in customer complaints
2024-02-26,Branch_3,144817.51,3384,39,90.01,24,1,63.61,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2024-03-04,Branch_3,125678.54,1614,11,89.35,12,0,-13.22,ATM downtime increased
2024-03-11,Branch_3,74916.15,4391,7,95.15,34,0,-40.39,Significant revenue drop
2024-03-18,Branch_3,136796.84,2910,6,99.64,41,0,82.6,No significant issues
2024-03-25,Branch_3,88028.28,2004,33,89.0,47,0,-35.65,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-04-01,Branch_3,79262.88,4711,27,92.15,28,1,-9.96,Potential fraud detected
2024-04-08,Branch_3,115519.07,4277,10,92.76,46,0,45.74,No significant issues
2024-04-15,Branch_3,142963.96,2404,49,97.63,35,0,23.76,Spike in customer complaints
2024-04-22,Branch_3,94595.19,2481,21,90.41,37,0,-33.83,Significant revenue drop; ATM downtime increased
2024-04-29,Branch_3,143686.19,2497,1,89.5,25,0,51.9,ATM downtime increased
2024-05-06,Branch_3,133348.09,1763,23,94.05,41,0,-7.19,No significant issues
2024-05-13,Branch_3,106930.64,2874,27,99.67,33,0,-19.81,No significant issues
2024-05-20,Branch_3,66217.19,1156,19,96.7,14,0,-38.07,Significant revenue drop
2024-05-27,Branch_3,121806.61,3515,50,96.74,27,0,83.95,Spike in customer complaints
2024-06-03,Branch_3,51582.45,2292,11,92.17,31,1,-57.65,Significant revenue drop; Potential fraud detected
2024-06-10,Branch_3,52079.15,3934,13,91.6,25,1,0.96,ATM downtime increased; Potential fraud detected
2024-06-17,Branch_3,136896.3,2984,24,99.19,28,0,162.86,No significant issues
2024-06-24,Branch_3,58844.69,1091,28,98.22,19,0,-57.02,Significant revenue drop
2024-07-01,Branch_3,87628.14,4348,14,98.52,18,0,48.91,No significant issues
2024-07-08,Branch_3,148764.08,3351,36,96.33,10,0,69.77,Spike in customer complaints
2024-07-15,Branch_3,60540.07,3833,23,95.66,18,0,-59.3,Significant revenue drop
2024-07-22,Branch_3,73660.71,2766,37,99.71,45,1,21.67,Spike in customer complaints; Potential fraud detected
2024-07-29,Branch_3,112393.34,2927,0,95.22,21,0,52.58,No significant issues
2024-08-05,Branch_3,149520.66,2251,46,96.62,17,0,33.03,Spike in customer complaints
2024-08-12,Branch_3,149834.27,3457,0,98.08,27,0,0.21,No significant issues
2024-08-19,Branch_3,79255.86,4390,23,91.07,32,0,-47.1,Significant revenue drop; ATM downtime increased
2024-08-26,Branch_3,67049.9,4312,28,97.68,36,0,-15.4,No significant issues
2024-09-02,Branch_3,125163.76,4754,23,92.32,31,0,86.67,No significant issues
2024-09-09,Branch_3,120843.81,1874,3,89.62,48,0,-3.45,ATM downtime increased
2024-09-16,Branch_3,102634.1,4555,43,92.42,42,1,-15.07,Spike in customer complaints; Potential fraud detected
2024-09-23,Branch_3,53769.64,4347,22,94.64,27,0,-47.61,Significant revenue drop
2024-09-30,Branch_3,56236.91,4406,19,92.11,11,0,4.59,No significant issues
2024-10-07,Branch_3,149961.05,3010,22,96.51,39,0,166.66,No significant issues
2024-10-14,Branch_3,110812.73,1030,14,94.89,47,0,-26.11,Significant revenue drop
2024-10-21,Branch_3,91589.66,3179,24,99.47,14,0,-17.35,No significant issues
2024-10-28,Branch_3,118223.16,3812,14,94.45,44,0,29.08,No significant issues
2024-11-04,Branch_3,138842.55,2805,44,94.31,36,0,17.44,Spike in customer complaints
2024-11-11,Branch_3,95993.84,2666,8,98.06,40,0,-30.86,Significant revenue drop
2024-11-18,Branch_3,117577.21,3640,41,98.07,49,0,22.48,Spike in customer complaints
2024-11-25,Branch_3,69918.08,2627,13,90.66,13,0,-40.53,Significant revenue drop; ATM downtime increased
2024-12-02,Branch_3,53199.95,4240,42,91.31,31,0,-23.91,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-12-09,Branch_3,117913.42,1930,7,93.51,23,0,121.64,No significant issues
2024-12-16,Branch_3,51238.72,2005,41,91.58,49,0,-56.55,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-12-23,Branch_3,123649.93,2164,1,99.48,18,0,141.32,No significant issues
2024-12-30,Branch_3,89842.87,1784,31,89.23,25,1,-27.34,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
